Provider_degree,Provider_closeness_centrality,Provider_eigenvector_centrality,Provider_pagerank,AttendingPhysician_degree,AttendingPhysician_closeness_centrality,AttendingPhysician_eigenvector_centrality,AttendingPhysician_pagerank
1.0,1.3814635224556893e-05,1.7105180328425323e-19,1.3814444383046916e-05,1.0,1.3814635224556893e-05,-4.355161209786401e-20,1.3814444383046916e-05
3.0,4.1443905673670685e-05,2.6150991361492635e-20,2.6016771460973262e-05,1.0,2.4866343404202412e-05,6.374045184192178e-21,9.747002023738128e-06
2.0,2.762927044911379e-05,1.2838816135009647e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,6.433350958087312e-19,1.0763862613565327e-05
1.0,1.3814635224556895e-05,2.6964985365194027e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-1.6742402101549682e-19,1.3814444383046915e-05
2.0,2.762927044911379e-05,-2.121181962549226e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-4.536358983288489e-19,1.0763862613565327e-05
1.0,1.3814635224556895e-05,-1.5967982599956341e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-3.2518828794617584e-19,1.3814444383046915e-05
11.0,0.1702566091112232,0.024345443155748193,6.808943120765229e-05,2.6414253897550113,0.14007940897346582,0.002366052028067818,1.6591798769711528e-05
83.0,0.09140814701126715,1.397323623147933e-07,0.000510658735973317,1.015625,0.08220942663961249,5.962068622785664e-08,7.827742035342832e-06
10.0,0.00013814635224556896,-8.260274495106175e-19,6.872491623371553e-05,1.0,7.270860644503629e-05,1.9673569932155282e-19,8.323397197980057e-06
6.0,8.288781134734137e-05,-1.33877399775093e-18,4.432026207786281e-05,1.0,4.52115334621862e-05,-4.345629774992722e-19,8.730141433910932e-06
31.0,0.11908849835721085,6.55927393894071e-05,0.0001833145225180658,1.0833333333333333,0.10559826594611393,5.472587098455959e-05,7.912699638388057e-06
26.0,0.11894934733071902,3.2487322269985995e-05,0.00015690185831157417,1.088235294117647,0.10437982553295237,2.7014290860171227e-05,8.092083028988144e-06
1.0,1.3814635224556895e-05,-1.5377474857578466e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-8.806120610835674e-20,1.3814444383046915e-05
2.0,2.762927044911379e-05,-1.6881845462520897e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.4992099902461516e-19,1.0763862613565327e-05
12.0,0.17038542873980675,0.02441343523099414,6.552851777117706e-05,23.727272727272727,0.14239057279319836,0.02132023920851522,0.00013023071125450996
12.0,0.09129921504199655,4.687829630331539e-08,7.73810711197949e-05,1.0588235294117647,0.08305168707193225,7.766613417250269e-08,8.298628255768551e-06
47.0,0.0006492878555541742,-2.2959970041361688e-17,0.00029446796717535307,1.0,0.00032813472269942136,-3.0720883318476885e-18,7.84309283427444e-06
2.0,0.04235624297936535,-7.456351867330292e-20,1.489043546373423e-05,1.6,0.04293841576816336,6.728078303604402e-19,1.2073443774427366e-05
1.0,1.3814635224556895e-05,8.569759525898673e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-2.1016200727763765e-21,1.3814444383046915e-05
37.0,0.170750824673228,0.0252689473653787,0.00021279216821535864,19.957264957264957,0.14223027119473577,0.01815268664165624,0.00011002787958991392
33.0,0.09132576899285591,8.779236663285463e-08,0.00020569543595183625,1.0158730158730158,0.0821484318910823,4.049350769258779e-08,7.888385739804927e-06
1.0,1.3814635224556895e-05,6.496531666892192e-21,1.3814444383046915e-05,1.0,1.3814635224556895e-05,6.996356937263002e-20,1.3814444383046915e-05
1.0,2.0721952836835343e-05,4.664055606937851e-19,9.694347087766672e-06,2.0,3.108292925525301e-05,3.1733939786303294e-19,1.793454167832715e-05
5.0,0.17025010823648912,0.024158025523086223,3.074152403232832e-05,14.7,0.14131174455588513,0.013077651187801822,8.233574799853399e-05
63.0,0.0008089911111171834,-2.54139760126847e-18,0.0003882728969920239,1.021978021978022,0.00045230135311064506,-2.9030059575889974e-19,7.876765230326442e-06
45.0,0.09143138948407527,1.404540915257188e-07,0.0002753649819466804,1.0222222222222221,0.08236928530879838,4.618475306062506e-08,7.817641289882918e-06
5.0,0.11879152905282572,3.232353950253986e-05,2.7637085404114743e-05,1.75,0.10581112048040989,6.806550497733968e-05,1.0902504147047888e-05
4.0,0.17026441081626428,0.024127860592978754,1.8618314176063573e-05,22.634146341463413,0.14180774060513976,0.01725466724145772,0.0001205468500235862
21.0,0.07415639319130114,1.760928338477567e-10,0.00011535307228157854,1.2469135802469136,0.0693249805255783,1.839231421380037e-10,8.333547041142306e-06
19.0,0.07416132682046203,2.391859278807646e-10,0.00011670647147777267,1.125,0.06952573737150769,4.167677696257398e-10,8.3597093927543e-06
17.0,0.17030603198829705,0.024806804032462243,9.393849919165961e-05,11.258278145695364,0.14124260703064193,0.01066918885926005,6.281341512380051e-05
1.0,0.11877380860864568,3.327221525573025e-05,7.91924299891144e-06,2.0,0.13995336635431418,0.000931165479819173,1.4684233153282105e-05
2.0,0.17024490789413005,0.02406533565558138,1.252978087105085e-05,16.680851063829788,0.1415478831303531,0.015153076152632602,9.269676022611944e-05
12.0,0.11888972010014992,0.0002631751184169091,6.085395210187277e-05,2.2753623188405796,0.13416993522423679,0.0010946777068593912,1.3224301459906328e-05
4.0,0.09137367994925985,4.4505508505729e-08,2.763081752723806e-05,1.2,0.08615846105895963,2.494267628076553e-07,9.404938161771613e-06
4.0,0.09147941135409064,5.021356000205176e-08,2.7697321793879682e-05,1.1935483870967742,0.08611393953538536,2.723968893267036e-07,9.41503456263721e-06
13.0,0.1703932422554438,0.024408864396573207,7.066422133528879e-05,16.18,0.14156339770584014,0.014308216973133453,8.92607914637456e-05
3.0,0.11876558305654857,3.092299384961848e-05,1.926619793262557e-05,1.6666666666666667,0.12154331574635209,0.00043215681922886986,1.1457855455733034e-05
21.0,0.11954764366127406,6.422776352591862e-05,0.0001173451824180296,1.170731707317073,0.10524402127996231,3.778394614224211e-05,8.10640067429583e-06
46.0,0.17040626637412204,0.025499911152986013,0.00027471964132572233,12.074626865671641,0.14117453530878665,0.010937119219926562,6.755590109757317e-05
42.0,0.1702969256182351,0.025362253212024597,0.00025762713729644886,14.4,0.1413425190948808,0.01311956700039352,8.027674450906887e-05
4.0,5.525854089822758e-05,6.154101862524341e-19,3.2117934999936454e-05,1.0,3.1576309084701474e-05,1.4464803477772517e-20,9.238571728824533e-06
1.0,1.3814635224556895e-05,-1.7503679674047803e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.4581225586482307e-20,1.3814444383046915e-05
3.0,4.1443905673670685e-05,5.60083210383558e-19,2.6016771460973262e-05,1.0,2.4866343404202412e-05,2.400326380142287e-19,9.747002023738128e-06
8.0,0.00011051708179645516,-1.3097619285446655e-18,5.652258915578914e-05,1.0,5.894244362477609e-05,-4.693706351996987e-19,8.475926286454141e-06
4.0,5.5258540898227574e-05,-4.2473641546450626e-19,3.2117934999936454e-05,1.0,3.1576309084701474e-05,-3.270834431728686e-19,9.238571728824533e-06
29.0,0.09150907503462265,4.186400859611393e-08,0.00016655897089941262,1.1666666666666667,0.08235818830662052,2.2444783176569842e-08,8.224059636371077e-06
7.0,0.09121218158685875,4.23679551677603e-08,4.622999384863826e-05,1.1403508771929824,0.08322346461379639,8.397873980458068e-08,8.849522214446906e-06
14.0,0.09145689482315013,4.174679358540588e-08,8.379332758189283e-05,1.173913043478261,0.08285013741148191,5.1445995132847236e-08,8.473576728803793e-06
34.0,0.11930645508744335,0.0001013728646248992,0.00020001322260840323,1.1428571428571428,0.10707307589238499,8.97583388237373e-05,8.252517035054195e-06
1.0,1.3814635224556895e-05,-5.451872365672334e-21,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-3.3627050219921035e-20,1.3814444383046915e-05
1.0,1.3814635224556895e-05,-2.3831851978970916e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-4.49790709322859e-20,1.3814444383046915e-05
2.0,2.762927044911379e-05,3.842504753278549e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.745089534136501e-20,1.0763862613565327e-05
23.0,0.11895188598641568,7.027700325091406e-05,0.00014136142439632145,1.08,0.10623736030116426,7.887256106723308e-05,8.129440703594125e-06
2.0,3.6839027265485054e-05,-9.427549227253067e-19,1.373244687483194e-05,2.5555555555555554,3.859326665907958e-05,-6.973233062904806e-19,1.723195167695703e-05
2.0,2.762927044911379e-05,1.6630912236047214e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-4.1894305062169726e-20,1.0763862613565327e-05
21.0,0.17031644046096972,0.024664505441313447,0.00012464417232670874,5.6397515527950315,0.14043003852416697,0.00505378788850226,3.26449839986383e-05
14.0,0.00019340489314379657,4.136400669729592e-20,9.312957038956826e-05,1.0,0.00010028401866715376,-6.856756819648892e-20,8.149078239723968e-06
1.0,1.8419513632742527e-05,2.1675444806985865e-19,1.0763862613565327e-05,2.0,2.762927044911379e-05,3.834325279159972e-19,1.9915607922010087e-05
7.0,0.07418748601863503,1.8240757583483146e-10,4.52222314952974e-05,1.2,0.06919552274339354,5.124462477955551e-10,9.069698067698807e-06
16.0,0.00022103416359291035,-2.879806527248227e-18,0.00010533189746749457,1.0,0.00011408214895117953,-6.639264597652096e-19,8.094603565268935e-06
5.0,0.09152522917539746,2.2502341741880178e-07,3.1398715728799714e-05,1.4,0.08629380239523533,1.2595136022051918e-06,1.00435803033402e-05
1.0,1.3814635224556895e-05,1.19302319124755e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-6.326874686629913e-20,1.3814444383046915e-05
11.0,0.17025660911122323,0.0243454431557482,6.808943120765229e-05,2.6903669724770642,0.14008455504796702,0.002410661874301702,1.6856856378347196e-05
39.0,0.11937992398063717,0.0002453459279001371,0.00022074552630742925,1.2136752136752136,0.10807101336528951,0.00012903596809703545,8.422254534117828e-06
3.0,4.420683271858207e-05,5.815685589920753e-19,2.451279591603152e-05,1.2,2.9471221812388044e-05,1.785678735338241e-19,1.0720931257950178e-05
4.0,5.525854089822758e-05,6.065447436210081e-19,3.2117934999936454e-05,1.0,3.1576309084701474e-05,1.1048091882799255e-19,9.238571728824533e-06
5.0,6.907317612278448e-05,-1.065686743946762e-19,3.8219098538899636e-05,1.0,3.8373986734880266e-05,-9.415223114414563e-20,8.933513551876374e-06
75.0,0.11928985726074168,3.444691014606414e-05,0.00043870976852967075,1.0588235294117647,0.10371692551788154,4.914317366264867e-06,7.768823125399371e-06
1.0,1.3814635224556897e-05,6.564758645276502e-20,1.3814444383046913e-05,1.0,1.3814635224556897e-05,-4.878497129420522e-20,1.3814444383046913e-05
2.0,0.11906687365659054,3.163608611367481e-05,1.2718235275115297e-05,1.5555555555555556,0.107491518155022,9.925435704586993e-05,1.0576609844033427e-05
13.0,0.00017959025791923963,-8.215532053228228e-20,8.702840685060505e-05,1.0,9.338693411800462e-05,2.8745078082501815e-20,8.182601116311679e-06
2.0,2.7629270449113794e-05,1.161984221734971e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,4.7282232838080135e-20,1.0763862613565327e-05
19.0,0.17032034396623258,0.024634148890708793,0.00010181582128828591,4.003663003663004,0.14027952848118902,0.0033626496487262473,2.2942500162984134e-05
3.0,4.1443905673670685e-05,5.7868917178343425e-21,2.6016771460973262e-05,1.0,2.4866343404202412e-05,-3.525928489419196e-20,9.747002023738128e-06
16.0,0.00022103416359291032,3.4281711218909975e-18,0.00010533189746749457,1.0,0.00011408214895117951,5.613403448141413e-19,8.094603565268935e-06
2.0,0.11889542650237327,3.449202629478306e-05,1.0063923278184299e-05,4.769230769230769,0.11187388716628952,0.00023280694987496415,2.4145452129797665e-05
3.0,4.1443905673670685e-05,-3.110638117837168e-19,2.601677146097326e-05,1.0,2.4866343404202412e-05,-1.6813267445606964e-19,9.747002023738128e-06
34.0,0.00047660491524721297,-8.395805217896263e-19,0.00019130087938656247,1.2857142857142858,0.0003662318180840234,-3.6458060559140347e-19,8.744253965369239e-06
1.0,1.3814635224556895e-05,-2.4900597992531655e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,2.61791861956056e-19,1.3814444383046915e-05
21.0,0.00026416278087933187,3.3650185309799587e-18,0.00013332430895982025,1.0357142857142858,0.00016074938286352586,1.0509431153717322e-18,8.098128391067271e-06
57.0,0.17037501183358433,0.025959454399754472,0.00032480614262763504,7.565217391304348,0.14069288184603204,0.006802069467829914,4.2842397658417934e-05
3.0,0.170248808121115,0.02409617948465553,1.8070092754381614e-05,28.962962962962962,0.14277304692469922,0.025742411791726524,0.00015976469656932632
1.0,1.3814635224556893e-05,-5.619299156356835e-20,1.3814444383046915e-05,1.0,1.3814635224556893e-05,-6.419157077809518e-20,1.3814444383046915e-05
2.0,2.762927044911379e-05,1.2355299911875494e-18,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.2108758355839992e-19,1.0763862613565327e-05
2.0,2.762927044911379e-05,-2.546140709460471e-21,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-3.398385477630948e-21,1.0763862613565327e-05
4.0,0.09137442895682545,5.184810876827525e-08,2.744423494262759e-05,1.1818181818181819,0.08576700616157669,2.6432991757634843e-07,9.20363946397533e-06
9.0,0.11912667876128805,6.433373411847597e-05,4.85331059166951e-05,1.7058823529411764,0.11429814777342924,0.00026298789512799154,1.059789493790691e-05
10.0,0.09126445645758971,4.119766207580908e-08,6.271367107811721e-05,1.3529411764705883,0.08681864938090918,2.692945958652892e-07,9.76875424491003e-06
13.0,0.11880672221401552,3.2026561778862376e-05,7.943635032907803e-05,1.134453781512605,0.10689687772491824,8.971934738190059e-05,8.29867002034694e-06
26.0,0.00032607302797273087,-2.1169710322947523e-19,0.00016361182147858018,1.1073825503355705,0.0002077954395501092,-1.5231411479510586e-19,8.481239896817084e-06
1.0,4.210174544626863e-05,3.996923117856636e-19,8.56134593062682e-06,2.0,6.315261816940295e-05,9.770410981675671e-19,1.5937707005344077e-05
10.0,0.0004852962420441196,-1.0790476403156613e-18,6.51052148301473e-05,1.0666666666666667,0.0003834056312837619,-7.449412008296599e-19,8.390103647048376e-06
19.0,0.17032164517441603,0.024632794282329482,0.000102485197798647,11.31081081081081,0.1410080604705868,0.010006562235548206,6.281924833103195e-05
3.0,0.00021001979226522308,-6.055950687629679e-20,2.0693050679406492e-05,1.5769230769230769,0.00020055048188205498,4.8483772087394483e-20,1.1838767365837385e-05
1.0,1.3814635224556895e-05,3.5776550682368e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-1.3772612022207437e-19,1.3814444383046915e-05
17.0,0.17026441081626428,0.024535832374199436,0.00010486385666381202,20.394736842105264,0.1419512509425276,0.018554671914883664,0.00011273874902350249
1.0,1.3814635224556895e-05,-2.308455251343747e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-4.026638174205004e-19,1.3814444383046915e-05
1.0,2.0721952836835343e-05,1.5594339358866039e-19,9.694347087766672e-06,2.0,3.108292925525301e-05,4.505684137829353e-19,1.793454167832715e-05
20.0,0.00027629270449113793,3.0273782264224394e-18,0.00012973655162334727,1.0,0.00014168856640571175,9.94561380824443e-19,8.018339021031897e-06
7.0,9.727805637292145e-05,1.4292837901986612e-18,4.748812323553783e-05,1.3157894736842106,7.509183298962357e-05,3.25086617045723e-19,1.0141198779730711e-05
2.0,0.17024490789413005,0.024065335655581385,1.252978087105085e-05,6.6692307692307695,0.14049508111184794,0.0060274314302390134,3.8476846787808176e-05
72.0,0.1703932422554438,0.026539714287407153,0.00042559955765824866,3.121468926553672,0.14022001397060543,0.0028563076706524513,1.8993214289650226e-05
9.0,0.00012433171702101205,-1.063220677729247e-18,6.262375269475231e-05,1.0,6.582267371700639e-05,-1.1419067883993576e-19,8.391187903968535e-06
16.0,0.17026831193691536,0.02457614429688754,9.221775156614833e-05,33.17391304347826,0.14329245392164092,0.03017138544668796,0.0001816276180248458
6.0,8.288781134734137e-05,1.0215583655790977e-18,4.432026207786282e-05,1.0,4.52115334621862e-05,1.2604513336730156e-19,8.730141433910932e-06
3.0,4.1443905673670685e-05,-4.52264326014927e-19,2.601677146097326e-05,1.0,2.4866343404202412e-05,-1.929408012560587e-19,9.747002023738128e-06
12.0,0.11882255255674891,6.839588229867219e-05,7.42573692716195e-05,1.3076923076923077,0.11169384988374706,0.00021987663131261268,9.484900420669966e-06
3.0,0.17024620794993595,0.02409614000363355,1.874016351287467e-05,4.818652849740933,0.14030135137430447,0.004341714884110878,2.8432032106027507e-05
1.0,1.3814635224556895e-05,-1.1479214788680508e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.1485148705529415e-19,1.3814444383046915e-05
1.0,1.3814635224556895e-05,-1.6161089279018955e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-1.0831588823517559e-20,1.3814444383046915e-05
242.0,0.17087122564407972,0.034717757727999135,0.001466273304337048,5.118959107806692,0.14075218857716548,0.00498442257430956,2.9974486586562487e-05
2.0,0.07451056099442865,2.700851041823086e-10,1.190169738623622e-05,2.0,0.08232598082905443,3.7793384608620335e-09,1.2449401463421301e-05
1.0,1.3814635224556895e-05,-1.9341698818432048e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,4.957902720115268e-20,1.3814444383046915e-05
5.0,6.907317612278448e-05,-2.336786419535944e-19,3.8219098538899636e-05,1.0,3.8373986734880266e-05,-2.0827555377071737e-19,8.933513551876374e-06
10.0,0.11880102432316068,3.284487664779521e-05,6.499850533585978e-05,1.1605839416058394,0.10909213245316426,0.0001468986835150596,8.879012756118767e-06
5.0,0.09129921504199655,4.513927695711098e-08,3.4082663595527e-05,1.0625,0.08313104067598204,8.006389716092224e-08,8.592917391667886e-06
3.0,0.17024620794993595,0.02409614000363356,1.874016351287467e-05,3.146601941747573,0.1401255238280093,0.0028176341564815723,1.9376657469582695e-05
1.0,1.3814635224556895e-05,1.3930220280802182e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,3.7343593029497214e-20,1.3814444383046915e-05
48.0,0.17041408180105955,0.02588431309774256,0.0002686722349148117,9.182795698924732,0.14087339259051584,0.008344068071542105,5.141835245055874e-05
1.0,1.3814635224556895e-05,2.2184894734482587e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,2.242843181233009e-19,1.3814444383046915e-05
11.0,0.11886373119780343,3.571022425216608e-05,7.082042672544319e-05,1.0416666666666667,0.10476481160225676,4.2332673098108196e-05,8.164456122472064e-06
7.0,0.0004441195912040125,1.871797081397713e-19,4.394077416634216e-05,1.4444444444444444,0.0003950957569977312,-1.971469668071205e-19,1.032708166141074e-05
6.0,0.11876937932363399,3.254388295655821e-05,4.033462354920476e-05,1.25,0.11235469828548982,0.00022711411662946414,9.564563587254043e-06
3.0,4.1443905673670685e-05,2.4543125952238733e-19,2.6016771460973262e-05,1.0,2.4866343404202412e-05,8.287022751952259e-20,9.747002023738128e-06
4.0,0.00010303044077153401,1.2474473297899237e-18,2.8260131829201117e-05,1.25,9.489983875087481e-05,8.85873184008714e-19,9.834918393681892e-06
3.0,0.07403179039609226,5.524540198588887e-11,2.1531095670209477e-05,1.0909090909090908,0.06893158710691095,1.419913946382866e-10,8.981644787235963e-06
2.0,3.8373986734880266e-05,-1.7063119313838223e-19,1.4733570274820516e-05,2.688888888888889,4.579576878470327e-05,-3.015329818467025e-19,1.791979419068605e-05
7.0,9.670244657189827e-05,1.033645472621701e-18,5.0421425616825974e-05,1.0,5.207054815409906e-05,3.090239846850031e-19,8.584875635364189e-06
4.0,0.07417465089884953,4.5377804073088884e-10,2.0908341845925384e-05,2.0,0.08191549963701437,3.174889648387174e-09,1.1795854231838106e-05
1.0,1.3814635224556893e-05,9.595001791580556e-20,1.3814444383046916e-05,1.0,1.3814635224556893e-05,-3.7966370813125894e-19,1.3814444383046916e-05
9.0,0.00012433171702101205,-4.1842582366184485e-19,6.262375269475231e-05,1.0,6.582267371700639e-05,-1.9307003658987585e-19,8.391187903968535e-06
1.0,1.3814635224556893e-05,8.242354883854077e-20,1.3814444383046916e-05,1.0,1.3814635224556893e-05,1.1926363844943696e-19,1.3814444383046916e-05
14.0,0.00019340489314379654,1.5736998591012813e-18,9.312957038956827e-05,1.0,0.00010028401866715376,3.149672987179452e-19,8.149078239723968e-06
27.0,0.17045577618842284,0.024860171582686944,0.00016037855268675544,20.972972972972972,0.14213677636688304,0.01904396403704855,0.00011568767520006078
3.0,0.11875166548661167,3.1163202818062807e-05,1.6905515408089554e-05,3.0,0.11785542297697402,0.00034863412477528094,1.6300130181564255e-05
3.0,4.1443905673670685e-05,-2.2040705970983824e-19,2.6016771460973262e-05,1.0,2.486634340420241e-05,-1.5121158483566238e-19,9.747002023738128e-06
3.0,4.1443905673670685e-05,5.048144593544815e-19,2.6016771460973262e-05,1.0,2.486634340420241e-05,8.032706107730163e-19,9.747002023738128e-06
42.0,0.11913622768787648,3.381497716686727e-05,0.0002545782646569132,1.044776119402985,0.103987048886035,1.4575553920735411e-05,7.88696942496717e-06
1.0,1.3814635224556895e-05,1.4251360854079554e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.2714045255710284e-19,1.3814444383046915e-05
20.0,0.07442250968403769,5.75518854124445e-10,0.00012518728875864988,1.14,0.06897324712078433,1.11923842910197e-09,8.5776923932177e-06
6.0,8.288781134734137e-05,-2.625616165728378e-19,4.432026207786281e-05,1.0,4.52115334621862e-05,2.3582642295896557e-19,8.730141433910932e-06
2.0,2.7629270449113794e-05,5.939487881700324e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,2.829396053480565e-19,1.0763862613565327e-05
3.0,0.11887830893882281,7.53643885742577e-05,1.4493494413521115e-05,3.75,0.11706354025568952,0.0004042336749865007,1.9478430336454848e-05
5.0,0.17029172241542362,0.024158067188965158,2.8959329488796197e-05,13.775862068965518,0.14127488358313706,0.012445713372126355,7.654181784531484e-05
1.0,1.3814635224556893e-05,5.3555820658671934e-20,1.3814444383046916e-05,1.0,1.3814635224556893e-05,9.826406904497597e-20,1.3814444383046916e-05
2.0,0.11886753374206903,6.405559537253028e-05,1.1104847290857322e-05,3.6363636363636362,0.12333309767658623,0.0009773045707205216,2.0251384446199467e-05
51.0,0.09141489360852562,4.928527921986301e-08,0.00031316198376433785,1.025974025974026,0.08215821635876776,1.8507777752182325e-08,7.875664961340086e-06
9.0,0.17025400870175503,0.0243156598101152,5.277415632230402e-05,2.25452016689847,0.1400303820145664,0.0020130879562104535,1.409106268169678e-05
3.0,4.1443905673670685e-05,-1.1004883917687567e-18,2.6016771460973265e-05,1.0,2.4866343404202415e-05,-5.628866054278689e-19,9.747002023738128e-06
2.0,3.108292925525301e-05,-7.222453258019074e-21,1.793454167832715e-05,1.8571428571428572,2.9602789766907632e-05,-1.4011972052102377e-19,1.6757371022532798e-05
4.0,0.17043753238377748,0.024127108625200035,2.2665893467146985e-05,24.21212121212121,0.1424054027193962,0.02122000051719366,0.00013369971563090426
15.0,0.1703554835671059,0.02447212354744115,8.787791345095263e-05,8.066037735849056,0.14070702899353132,0.007211966859993624,4.57402585046868e-05
4.0,0.11886119630344849,3.169391351267229e-05,2.704209806521391e-05,1.3846153846153846,0.11456434607509515,0.00027265976665937023,1.0340875517435454e-05
5.0,6.907317612278448e-05,-2.7042834168329575e-19,3.8219098538899636e-05,1.0,3.8373986734880266e-05,-4.845759305226395e-21,8.933513551876374e-06
3.0,0.09132389849074847,4.5906067746805027e-08,1.7917065142362487e-05,2.4,0.09042177447565228,5.127776345911642e-07,1.5846641663357485e-05
6.0,8.288781134734137e-05,-8.445211336911578e-19,4.432026207786281e-05,1.0,4.52115334621862e-05,-4.832831958234875e-19,8.730141433910932e-06
38.0,0.0005954444724106572,-1.212054039580717e-17,0.00022746482944067164,1.1090909090909091,0.0004365252894288092,-1.6870608323582722e-18,8.189154038027609e-06
52.0,0.0008181115472307876,-9.200139424500142e-18,0.00029984029907819803,1.147887323943662,0.0006051941982189076,-1.6332263991290593e-18,8.190602748433697e-06
6.0,0.11891128049422627,3.3958781723259654e-05,4.021439716745607e-05,1.0529953917050692,0.10521985160131135,5.1193334127721065e-05,8.447533237408692e-06
545.0,0.17186045099104244,0.08135285028469214,0.0032139362109015524,2.1352785145888595,0.14110424068352165,0.0039258429539131,1.3648266529146767e-05
11.0,0.00015196098747012585,5.441633420615829e-19,7.482607977267873e-05,1.0,7.959861248435164e-05,1.1861790326264337e-19,8.267932074898573e-06
1.0,1.3814635224556895e-05,-7.808787479180687e-20,1.3814444383046915e-05,1.0,1.3814635224556895e-05,-3.2838577174074524e-19,1.3814444383046915e-05
14.0,0.17040756889549646,0.02444095240406584,7.508481453229613e-05,18.181818181818183,0.1417851678717008,0.016141523354594914,0.00010013468703952469
10.0,0.11887133652963516,3.223600099692402e-05,6.479968463941076e-05,1.1818181818181819,0.10993471170848533,0.00016308770419493792,8.929359100156283e-06
7.0,0.09145276799476576,9.162224257399934e-08,3.258911379978103e-05,2.0,0.08288168420831432,1.192333212022722e-07,1.102705620886698e-05
7.0,0.1702618101684742,0.02422023447202191,4.1231292356020204e-05,6.096551724137931,0.14044490108512317,0.00549838794764301,3.503576270437797e-05
2.0,3.108292925525301e-05,-4.6816836767738526e-20,1.793454167832715e-05,1.4,2.486634340420241e-05,-1.2987363278488884e-19,1.2990424923990863e-05
4.0,0.09124129876754718,1.2756741945843226e-07,2.684316672219495e-05,1.4,0.08603957379689808,7.149391062826211e-07,1.034350491560085e-05
22.0,0.11895442475047628,3.23085398479861e-05,0.00013220230630451847,1.088235294117647,0.10438810088472167,2.700144404499487e-05,8.041872001442499e-06
21.0,0.0002901073397156948,-4.1201768850974005e-18,0.0001358377151623104,1.0,0.00014859156424462417,-7.637185964566502e-19,8.003812441177221e-06
1.0,0.11873585402509566,3.0765018253712867e-05,8.016300688627735e-06,2.0,0.13990067191146902,0.0008609983664652354,1.4762055024031123e-05
16.0,0.17037370980986452,0.024503935780253224,9.60502817153258e-05,25.18032786885246,0.14252528634569928,0.022900628191350036,0.00013850817073622135
7.0,9.670244657189827e-05,1.4586963277527937e-19,5.0421425616825974e-05,1.0,5.2070548154099064e-05,-4.0367127476019433e-19,8.584875635364189e-06
16.0,0.17026311048243847,0.024503894314595417,9.874143742871461e-05,26.413793103448278,0.142583247566194,0.0240398343022292,0.00014533668473572437
1.0,1.3814635224556893e-05,1.6902301938225947e-19,1.3814444383046916e-05,1.0,1.3814635224556893e-05,-2.4771683082620725e-19,1.3814444383046916e-05
10.0,0.00013814635224556896,-1.4638700428328617e-19,6.872491623371553e-05,1.0,7.270860644503629e-05,1.526851338078368e-19,8.323397197980057e-06
5.0,6.907317612278448e-05,1.0802397417514977e-18,3.8219098538899636e-05,1.0,3.8373986734880266e-05,5.19012752017006e-19,8.933513551876374e-06
1.0,1.3814635224556895e-05,-2.478119824481945e-19,1.3814444383046915e-05,1.0,1.3814635224556895e-05,1.6140603690006486e-19,1.3814444383046915e-05
15.0,0.1702618101684742,0.024699529104112876,8.700282828865495e-05,24.078125,0.142358410953691,0.022051400486666674,0.00013237953615771435
14.0,0.00018769884815974042,1.617712823375314e-18,9.019267405981875e-05,1.0208333333333333,0.00012452273039248254,5.390193864837256e-19,8.074884377822105e-06
2.0,2.762927044911379e-05,-7.516934731487201e-19,1.9915607922010087e-05,1.0,1.8419513632742527e-05,-1.017558107804317e-19,1.0763862613565327e-05
7.0,9.670244657189827e-05,1.331098861417933e-18,5.042142561682598e-05,1.0,5.2070548154099064e-05,4.2195774018025355e-19,8.584875635364189e-06
61.0,0.170397149282002,0.026030617628960993,0.00034767499798958357,3.8438661710037176,0.14029248577055883,0.0034276879085228997,2.2691376439493326e-05
25.0,0.11894998198448443,7.197660584089251e-05,0.00014284749114648628,1.2142857142857142,0.10592669964603839,7.22013797219768e-05,8.441578912738872e-06
